observations,TravelTime,startNodeID,endNodeID,interval
100,1443,12728,12728,2010-04-08 09:10:00
1,692,20286,19678,2010-02-08 15:40:00
2,389,21481,12918,2010-03-08 01:40:00
1,1265,20234,10435,2010-05-08 07:05:00
1,1953,15371,11836,2010-04-08 21:45:00
2,887,21238,11863,2010-02-08 17:30:00
2,1261,12249,10655,2010-02-08 13:35:00
1,701,18344,21214,2010-04-08 04:55:00
1,1118,16472,11414,2010-05-08 09:30:00
1,1184,21303,13362,2010-05-08 19:05:00
1,557,10526,17703,2010-03-08 22:55:00
1,963,1380029334,19111,2010-03-08 04:05:00
3,607,21238,19662,2010-04-08 17:45:00
2,1397,21238,1380031207,2010-04-08 15:30:00
1,179,16741,13740,2010-02-08 19:15:00
1,1087,1380029334,1380029334,2010-05-08 15:40:00
1,664,21578,11911,2010-03-08 17:20:00
1,449,1380032812,21223,2010-04-08 11:50:00
2,690,15220,16120,2010-02-08 21:40:00
1,181,1380007832,16003,2010-05-08 09:55:00
1,182,1380041827,18829,2010-03-08 20:15:00
1,627,1380014953,19286,2010-02-08 21:55:00
1,182,1380029334,1380029334,2010-05-08 04:35:00
1,722,19658,16174,2010-05-08 08:55:00
3,183,20273,19798,2010-05-08 13:00:00
2,1032,11018,12853,2010-03-08 18:00:00
1,473,14153,20267,2010-05-08 09:50:00
3,1840,18558,18267,2010-05-08 20:05:00
1,1381,21645,16617,2010-04-08 23:00:00
1,181,18395,20288,2010-04-08 10:55:00
2,665,12249,16104,2010-02-08 00:45:00
1,193,10813,10162,2010-04-08 03:05:00
1,1785,18204,16919,2010-05-08 08:05:00
4,530,21238,16342,2010-03-08 19:05:00
1,894,21540,10705,2010-03-08 16:35:00
1,519,18344,12072,2010-03-08 16:05:00
1,549,17537,11748,2010-05-08 15:00:00
9,184,21238,21238,2010-02-08 08:00:00
1,466,15700,12432,2010-02-08 12:10:00
1,319,15072,20496,2010-04-08 12:25:00
1,522,20503,12193,2010-04-08 21:00:00
7,954,21238,13001,2010-02-08 21:00:00
1,540,16433,13342,2010-05-08 09:05:00
3,188,18558,12976,2010-04-08 13:05:00
1,1456,22152,21651,2010-05-08 14:55:00
1,360,21515,16295,2010-02-08 18:20:00
4,1084,21238,21238,2010-02-08 22:50:00
3,575,14443,21083,2010-05-08 00:25:00
2,300,1380030458,20256,2010-04-08 10:25:00
3,358,17200,14703,2010-04-08 21:40:00
1,180,1380028079,10638,2010-04-08 12:45:00
1,365,15220,12822,2010-02-08 05:00:00
4,1760,14515,16912,2010-04-08 17:55:00
1,729,21848,11891,2010-04-08 21:30:00
1,803,21434,17450,2010-05-08 23:35:00
1,185,16760,16339,2010-02-08 19:55:00
1,836,16169,12432,2010-02-08 19:30:00
8,1152,13039,16982,2010-02-08 21:30:00
2,1672,21238,10204,2010-02-08 22:45:00
1,543,20503,12796,2010-03-08 15:55:00
1,747,10116,13583,2010-05-08 13:00:00
3,362,17706,18484,2010-02-08 20:05:00
1,377,17088,11296,2010-03-08 23:05:00
1,1203,1380030571,21571,2010-02-08 12:40:00
1,372,20273,14337,2010-05-08 00:10:00
1,543,1380033349,10920,2010-03-08 20:00:00
2,1283,21541,16341,2010-02-08 20:35:00
1,1094,20984,20586,2010-04-08 06:25:00
1,999,17147,10934,2010-04-08 00:05:00
1,1240,13658,16876,2010-02-08 07:35:00
4,1407,17769,16421,2010-03-08 09:20:00
1,183,13589,18507,2010-05-08 18:10:00
1,182,10023,20236,2010-04-08 13:10:00
1,184,12039,10670,2010-03-08 11:30:00
1,391,14651,15984,2010-02-08 22:20:00
3,663,21238,11452,2010-04-08 06:05:00
1,676,16741,12167,2010-02-08 17:10:00
1,1147,12929,14720,2010-04-08 06:35:00
1,548,20635,14139,2010-03-08 13:35:00
1,523,13901,17752,2010-05-08 02:25:00
2,1027,21221,16421,2010-04-08 01:00:00
1,522,21238,16120,2010-04-08 21:25:00
1,889,1380033276,17192,2010-04-08 11:35:00
1,972,17624,20892,2010-03-08 20:50:00
2,1433,21740,17472,2010-05-08 08:15:00
1,968,17706,12853,2010-03-08 20:25:00
1,180,17106,11997,2010-02-08 21:35:00
1,364,10813,19472,2010-03-08 20:55:00
2,1375,11821,13989,2010-02-08 16:35:00
1,734,1380030458,17687,2010-04-08 13:50:00
4,1119,20273,18407,2010-03-08 13:30:00
1,369,13854,14112,2010-05-08 08:55:00
1,731,1380035951,13629,2010-05-08 15:00:00
2,1746,1380030426,16912,2010-02-08 19:05:00
2,620,15520,18329,2010-05-08 04:25:00
1,249,11161,12283,2010-04-08 16:45:00
1,1281,1380039533,21242,2010-03-08 08:00:00
1,185,17147,12159,2010-02-08 16:25:00
1,542,1380009254,17101,2010-05-08 17:50:00
1,910,15489,15489,2010-02-08 09:00:00
5,717,21238,17775,2010-03-08 12:35:00
1,585,21217,11806,2010-04-08 01:35:00
2,1099,1380009311,21763,2010-05-08 11:25:00
1,363,21238,14782,2010-03-08 10:00:00
2,929,21238,20496,2010-02-08 20:05:00
4,537,14443,16733,2010-03-08 19:05:00
2,617,10591,10680,2010-04-08 13:40:00
1,1379,21238,16912,2010-04-08 09:20:00
1,146,20273,19798,2010-04-08 15:40:00
1,268,15152,13740,2010-05-08 13:05:00
6,1696,17200,11251,2010-02-08 09:20:00
100,184,12728,12728,2010-02-08 09:25:00
1,680,13798,10655,2010-04-08 21:10:00
2,548,12366,12308,2010-03-08 15:00:00
1,1324,21238,1380009263,2010-05-08 17:40:00
1,546,11373,18287,2010-03-08 11:40:00
2,822,11821,12859,2010-02-08 16:20:00
1,479,11591,14161,2010-03-08 05:55:00
1,598,18855,20099,2010-02-08 19:30:00
1,456,11883,21106,2010-05-08 01:50:00
1,1245,11529,10435,2010-03-08 20:15:00
2,205,21163,15960,2010-04-08 23:15:00
2,362,21152,11205,2010-04-08 19:40:00
1,184,20403,11251,2010-03-08 15:50:00
3,835,21238,16540,2010-02-08 06:50:00
10,544,16036,1380009311,2010-05-08 01:50:00
2,970,11821,17687,2010-04-08 01:05:00
4,1242,21238,18025,2010-04-08 13:00:00
4,1231,20273,11836,2010-02-08 20:50:00
4,1100,21221,20496,2010-02-08 18:40:00
2,970,10632,10046,2010-05-08 20:10:00
1,727,10818,15879,2010-04-08 22:05:00
1,1029,1380034898,12834,2010-02-08 22:25:00
1,733,17537,16278,2010-02-08 13:00:00
1,2478,14443,12863,2010-05-08 03:10:00
1,1431,1380003891,11295,2010-05-08 14:05:00
1,361,11601,18147,2010-02-08 14:10:00
2,365,13854,12342,2010-04-08 15:05:00
25,917,21242,21242,2010-03-08 00:35:00
1,869,15170,12308,2010-03-08 14:40:00
1,1404,18916,11309,2010-04-08 10:00:00
1,724,21238,21238,2010-02-08 23:05:00
1,605,13854,16186,2010-05-08 21:05:00
2,741,21176,13229,2010-04-08 08:15:00
1,832,1380034898,10934,2010-03-08 16:10:00
3,1030,1380012824,20049,2010-05-08 14:05:00
1,1635,10026,21222,2010-05-08 14:30:00
4,514,13227,16278,2010-04-08 19:25:00
2,541,16741,21540,2010-02-08 14:50:00
2,183,14443,12414,2010-03-08 00:50:00
3,770,14544,17201,2010-05-08 00:50:00
2,385,19327,16295,2010-05-08 16:35:00
1,370,15292,15168,2010-03-08 21:55:00
1,769,17201,15960,2010-02-08 15:35:00
4,981,21238,11863,2010-03-08 20:10:00
3,362,17147,10242,2010-03-08 15:00:00
2,536,20273,13980,2010-03-08 17:55:00
1,480,20382,10670,2010-05-08 13:35:00
3,457,15170,17201,2010-05-08 13:35:00
5,1638,1380009311,11316,2010-03-08 04:40:00
2,816,14409,10920,2010-02-08 13:35:00
1,1283,13589,16912,2010-05-08 15:45:00
1,687,21628,12713,2010-04-08 10:30:00
1,1272,17106,1380034933,2010-04-08 21:10:00
2,364,10058,14215,2010-05-08 18:05:00
2,381,14651,15984,2010-04-08 20:15:00
9,1071,21238,16421,2010-05-08 20:05:00
1,1458,1380026241,12648,2010-04-08 18:20:00
1,370,13241,16110,2010-05-08 08:05:00
1,360,20365,15559,2010-02-08 13:55:00
1,525,12148,12039,2010-03-08 17:30:00
3,744,14170,13936,2010-02-08 22:10:00
1,1804,17104,16748,2010-04-08 18:00:00
1,1045,21578,21214,2010-05-08 07:25:00
3,1412,15335,12039,2010-04-08 11:10:00
2,1434,1380041859,16341,2010-04-08 13:40:00
2,923,19108,12617,2010-02-08 20:50:00
2,1849,1380012824,17192,2010-03-08 22:20:00
1,253,17088,18058,2010-03-08 23:50:00
2,549,16826,19327,2010-05-08 14:30:00
1,1269,16741,10618,2010-04-08 15:30:00
1,293,21302,10590,2010-02-08 14:25:00
1,927,11821,12308,2010-05-08 23:30:00
1,554,15292,21280,2010-04-08 08:25:00
2,1002,21217,13639,2010-02-08 19:05:00
1,737,1380026241,11863,2010-05-08 09:40:00
2,1244,11821,13288,2010-02-08 18:15:00
1,360,1380029334,1380029334,2010-02-08 12:40:00
3,361,16047,20151,2010-02-08 09:45:00
3,543,17408,15029,2010-02-08 21:55:00
1,1002,17253,10633,2010-03-08 02:20:00
1,901,18507,1380034213,2010-05-08 20:50:00
1,1413,20288,19594,2010-02-08 04:45:00
1,1280,1380037774,19334,2010-03-08 07:55:00
1,954,11119,10933,2010-02-08 13:40:00
1,876,16472,10746,2010-03-08 23:10:00
1,364,10668,18488,2010-05-08 19:15:00
1,182,18874,18844,2010-03-08 08:35:00
1,428,12073,16341,2010-02-08 22:30:00
2,636,18983,14139,2010-05-08 20:25:00
21,954,1380009311,19926,2010-04-08 02:15:00
2,1481,20485,12896,2010-02-08 19:25:00
1,997,13286,11251,2010-05-08 23:25:00
1,538,1380034898,11313,2010-03-08 14:05:00
1,826,13926,17687,2010-05-08 14:45:00
1,1088,20481,12039,2010-02-08 18:30:00
3,270,13095,21540,2010-02-08 00:05:00
3,733,18046,20586,2010-02-08 13:30:00
1,1325,14236,12158,2010-04-08 08:55:00
7,1449,18558,14610,2010-02-08 21:50:00
1,1021,21217,11262,2010-04-08 01:45:00
1,272,16143,14610,2010-03-08 12:05:00
1,757,21217,13462,2010-02-08 00:00:00
5,370,12073,16341,2010-04-08 21:55:00
1,272,16402,10509,2010-04-08 10:50:00
1,440,13316,11161,2010-04-08 03:10:00
1,1251,1380033349,10914,2010-02-08 12:20:00
2,1047,21242,11295,2010-02-08 00:35:00
1,879,18451,17201,2010-02-08 23:00:00
1,1083,20481,12135,2010-03-08 12:10:00
2,844,13819,21545,2010-02-08 11:25:00
1,361,16497,21242,2010-03-08 03:20:00
1,530,1380016932,16078,2010-04-08 02:25:00
1,993,14443,17201,2010-04-08 19:45:00
6,181,15220,11883,2010-04-08 20:20:00
1,361,15335,18868,2010-04-08 21:45:00
1,918,1380009311,11863,2010-04-08 13:45:00
1,983,20365,14607,2010-05-08 11:55:00
3,890,15539,10046,2010-02-08 23:25:00
1,800,17106,18407,2010-02-08 01:00:00
1,1459,19472,11251,2010-02-08 18:00:00
1,802,21217,11863,2010-05-08 22:20:00
3,1243,12366,21234,2010-04-08 12:40:00
1,360,10058,16421,2010-04-08 21:25:00
3,1058,11387,20273,2010-03-08 07:25:00
4,1391,12366,11836,2010-04-08 14:25:00
4,536,1380029334,1380029334,2010-03-08 00:35:00
2,1435,21217,19356,2010-02-08 13:30:00
1,360,19179,22015,2010-04-08 19:20:00
1,742,21917,18848,2010-05-08 21:50:00
1,933,10074,19286,2010-04-08 09:00:00
1,542,13926,13169,2010-04-08 17:15:00
2,182,15170,13460,2010-03-08 16:30:00
1,1774,21242,14134,2010-04-08 11:50:00
1,183,20408,20310,2010-02-08 15:10:00
1,2177,15560,14665,2010-05-08 22:20:00
2,497,13302,12072,2010-03-08 00:35:00
2,1083,21242,13069,2010-03-08 07:50:00
1,181,13798,12049,2010-04-08 00:15:00
2,1015,15275,15984,2010-03-08 12:55:00
1,666,12249,10938,2010-02-08 00:45:00
2,818,19749,12648,2010-03-08 19:45:00
1,1633,20365,21223,2010-05-08 18:30:00
2,672,21238,18329,2010-03-08 18:35:00
1,1263,19964,17201,2010-02-08 21:35:00
2,184,17106,11997,2010-02-08 12:55:00
1,179,15220,12762,2010-05-08 18:30:00
1,361,20273,14974,2010-02-08 00:00:00
4,361,21238,21238,2010-05-08 00:40:00
1,926,1380033601,12884,2010-02-08 10:00:00
1,188,10026,19472,2010-04-08 21:30:00
2,952,11821,15829,2010-02-08 00:55:00
2,366,11708,12158,2010-05-08 12:05:00
1,181,14783,17789,2010-02-08 13:20:00
2,540,21645,19472,2010-04-08 18:20:00
1,360,1380008113,12133,2010-04-08 09:35:00
1,1218,13901,18733,2010-03-08 22:10:00
6,720,16169,11591,2010-04-08 16:20:00
1,623,14443,1380034898,2010-05-08 03:10:00
1,1310,17165,14720,2010-05-08 16:30:00
7,205,13039,12649,2010-05-08 15:45:00
4,364,16741,10241,2010-04-08 12:15:00
2,1069,11821,20490,2010-03-08 00:45:00
3,185,12366,13316,2010-02-08 16:45:00
1,978,20759,10788,2010-04-08 12:55:00
1,360,20381,16193,2010-05-08 11:35:00
3,775,1380034174,17223,2010-05-08 09:30:00
2,1031,13172,17907,2010-03-08 09:15:00
1,841,11821,13098,2010-03-08 23:10:00
1,989,14386,18733,2010-04-08 12:40:00
2,725,22123,14139,2010-02-08 14:15:00
1,708,15910,17638,2010-05-08 08:55:00
2,1240,21217,10607,2010-03-08 21:45:00
1,361,22123,20528,2010-03-08 17:25:00
1,512,21217,16405,2010-04-08 19:55:00
1,727,20481,14397,2010-03-08 02:20:00
1,542,15286,17201,2010-02-08 18:50:00
1,361,1380029334,1380029334,2010-03-08 00:30:00
4,1931,22123,14665,2010-05-08 12:10:00
2,859,20481,18329,2010-02-08 03:20:00
1,731,13589,12649,2010-02-08 20:55:00
1,181,21302,10639,2010-04-08 22:35:00
1,908,15220,18065,2010-02-08 20:40:00
1,867,14959,19441,2010-03-08 15:35:00
2,719,21515,1380009311,2010-04-08 23:05:00
2,182,1380009311,1380009311,2010-05-08 15:35:00
20,259.6,1380009311,1380009311,2010-04-08 02:40:00
3,610,17444,12896,2010-03-08 22:00:00
16,359,1380029334,1380029334,2010-02-08 19:05:00
1,1097,1380041827,17101,2010-03-08 19:00:00
1,543,21515,12133,2010-03-08 15:05:00
1,181,18916,17151,2010-03-08 04:25:00
2,1512,1380010550,13302,2010-03-08 09:45:00
3,722,11469,16278,2010-04-08 15:05:00
2,936,1380009311,17671,2010-03-08 21:40:00
2,180,17537,15056,2010-02-08 09:55:00
1,182,10618,12342,2010-02-08 09:10:00
2,629,14161,16186,2010-03-08 17:30:00
1,268,12320,17083,2010-04-08 10:05:00
1,676,21238,13179,2010-04-08 17:55:00
1,1198,12823,11997,2010-02-08 08:40:00
1,205,16760,1380034981,2010-02-08 14:55:00
8,1114,1380009311,10934,2010-02-08 03:55:00
2,725,15417,14332,2010-03-08 14:40:00
1,1088,1380002815,12300,2010-04-08 18:25:00
2,184,14443,16748,2010-03-08 00:55:00
1,369,1380029086,11821,2010-02-08 23:20:00
1,1263,10591,17450,2010-03-08 17:35:00
1,545,12308,19749,2010-02-08 13:40:00
1,542,10813,16421,2010-05-08 22:50:00
1,345,17088,16617,2010-03-08 02:50:00
1,333,18344,17048,2010-04-08 06:25:00
1,545,21462,16186,2010-05-08 15:30:00
1,1892,14932,13698,2010-05-08 18:50:00
1,723,12351,10580,2010-03-08 18:45:00
2,250,1380034174,15262,2010-04-08 19:10:00
1,361,13179,16120,2010-04-08 19:55:00
2,1061,13589,11296,2010-05-08 16:50:00
2,188,21746,17806,2010-03-08 12:00:00
1,2916,21242,16295,2010-05-08 15:35:00
1,181,19108,10435,2010-05-08 12:30:00
2,1998,20365,18308,2010-02-08 21:20:00
3,1303,11821,16421,2010-04-08 15:20:00
2,889,12249,18866,2010-04-08 19:25:00
2,184,1380002815,1380001340,2010-02-08 17:05:00
5,1428,14932,11836,2010-03-08 19:50:00
1,540,20270,14342,2010-03-08 22:50:00
1,766,21217,15688,2010-05-08 00:15:00
1,906,17104,11202,2010-02-08 18:50:00
1,868,10470,18308,2010-03-08 23:05:00
1,891,17512,15185,2010-05-08 23:15:00
1,2520,10058,11296,2010-02-08 17:30:00
1,1373,17679,21238,2010-02-08 14:35:00
1,546,1380009311,1380009311,2010-02-08 15:15:00
1,636,21303,10580,2010-04-08 14:25:00
1,364,11601,14286,2010-05-08 01:25:00
1,703,1380024985,10852,2010-02-08 18:50:00
2,723,17324,14470,2010-04-08 18:55:00
1,451,12366,16597,2010-05-08 02:40:00
1,711,15286,13393,2010-02-08 14:40:00
2,1761,16741,17397,2010-02-08 18:15:00
1,1089,21179,12893,2010-03-08 08:15:00
1,551,20503,21545,2010-04-08 15:30:00
2,820,14932,18889,2010-05-08 21:40:00
1,181,10026,10670,2010-05-08 20:10:00
2,1062,16648,17223,2010-03-08 22:10:00
2,478,14170,10852,2010-05-08 21:35:00
1,872,21541,10058,2010-04-08 19:45:00
1,1028,1380009311,1380009311,2010-03-08 15:50:00
4,802,16648,11386,2010-02-08 19:55:00
1,545,1380005813,13149,2010-04-08 23:40:00
6,544,1380009311,21542,2010-02-08 03:00:00
3,214,14443,13095,2010-05-08 02:35:00
1,372,20067,16334,2010-04-08 10:35:00
6,932,14443,14610,2010-03-08 03:05:00
1,546,17165,16597,2010-04-08 01:15:00
1,540,16116,20481,2010-03-08 09:15:00
2,180,14443,12133,2010-05-08 23:00:00
1,1264,16143,20273,2010-03-08 10:25:00
1,1278,21645,16597,2010-04-08 14:30:00
1,184,10026,13095,2010-05-08 08:20:00
1,454,15660,17083,2010-03-08 19:45:00
1,182,16844,16295,2010-03-08 20:05:00
1,854,1380011474,18308,2010-03-08 22:20:00
1,1607,14443,17949,2010-05-08 05:10:00
1,460,10908,14104,2010-02-08 11:10:00
1,544,20759,13144,2010-02-08 21:05:00
2,548,12132,20256,2010-03-08 12:30:00
1,1093,17200,16709,2010-05-08 10:30:00
2,1260,21238,19922,2010-05-08 21:50:00
1,725,12362,12982,2010-02-08 12:25:00
2,952,15560,11251,2010-05-08 22:40:00
1,360,19964,16642,2010-03-08 09:25:00
2,565,11458,11251,2010-03-08 21:50:00
1,908,16115,15559,2010-04-08 23:30:00
3,183,14443,10510,2010-02-08 21:25:00
2,670,21217,10938,2010-05-08 00:25:00
2,201,20273,11555,2010-03-08 19:55:00
3,459,11821,12912,2010-02-08 15:45:00
2,1609,11821,16265,2010-02-08 00:45:00
12,475,1380009311,16421,2010-04-08 22:40:00
1,1197,20408,21222,2010-03-08 12:40:00
1,819,11821,14863,2010-02-08 20:00:00
1,186,17537,19472,2010-04-08 08:10:00
3,1446,17106,19780,2010-05-08 09:15:00
1,365,20236,17138,2010-03-08 08:30:00
1,362,21917,19594,2010-05-08 13:30:00
1,564,11821,12648,2010-03-08 12:40:00
25,906,21242,21242,2010-03-08 02:45:00
1,909,1380034898,12896,2010-03-08 18:50:00
1,363,18039,14332,2010-04-08 14:55:00
1,543,16588,13288,2010-04-08 23:00:00
2,1062,16648,21242,2010-05-08 11:00:00
4,360,21238,21238,2010-05-08 15:20:00
1,544,20273,14939,2010-03-08 14:20:00
4,237,15170,15170,2010-05-08 21:25:00
1,643,11605,16421,2010-05-08 19:55:00
1,1046,14932,17394,2010-02-08 10:25:00
1,857,13179,20235,2010-02-08 21:00:00
2,364,21515,13639,2010-04-08 08:00:00
3,1957,21977,18862,2010-02-08 08:35:00
1,493,10580,21222,2010-03-08 12:15:00
2,1276,10510,18385,2010-02-08 15:00:00
100,181,12728,12728,2010-02-08 20:10:00
1,908,17324,16036,2010-02-08 13:45:00
2,807,1380037100,13639,2010-05-08 21:35:00
1,764,1380012824,18484,2010-03-08 15:10:00
2,364,14932,15509,2010-04-08 09:15:00
2,748,21217,10566,2010-05-08 12:40:00
16,723,1380034898,18484,2010-02-08 18:50:00
2,409,20154,11251,2010-03-08 22:10:00
1,358,11469,1380009311,2010-05-08 15:25:00
2,664,13039,16824,2010-03-08 05:00:00
1,1156,12308,21214,2010-02-08 12:30:00
1,181,21305,20409,2010-02-08 21:45:00
1,542,21578,20348,2010-05-08 17:40:00
1,181,21645,17283,2010-05-08 12:55:00
3,559,12788,17194,2010-05-08 04:15:00
1,541,21050,12918,2010-03-08 21:00:00
1,667,18120,18443,2010-04-08 20:00:00
1,721,1380018008,11874,2010-02-08 16:20:00
1,833,17537,11299,2010-02-08 11:25:00
1,360,13589,14939,2010-04-08 17:55:00
3,701,21217,12648,2010-04-08 16:40:00
1,180,15220,12135,2010-03-08 13:40:00
7,906,1380009311,17161,2010-04-08 06:35:00
1,1401,18136,20481,2010-02-08 06:10:00
2,369,14443,12762,2010-04-08 22:55:00
2,1109,21217,16421,2010-02-08 10:00:00
2,903,19695,12896,2010-04-08 18:05:00
1,319,20286,21242,2010-05-08 05:40:00
2,1266,15560,1380039621,2010-02-08 12:40:00
4,744,19964,12041,2010-02-08 08:30:00
1,725,17048,14365,2010-03-08 17:40:00
1,890,20236,10705,2010-03-08 08:40:00
2,644,14443,18801,2010-04-08 21:55:00
2,989,16143,14916,2010-05-08 11:10:00
2,724,14889,10175,2010-05-08 19:30:00
1,188,10577,15520,2010-03-08 22:05:00
1,613,1380001213,10633,2010-02-08 00:55:00
1,1462,12065,12432,2010-03-08 01:00:00
1,519,18076,11517,2010-04-08 15:25:00
1,721,10552,12617,2010-04-08 08:20:00
2,363,17624,13981,2010-03-08 16:00:00
4,1270,16433,15489,2010-02-08 09:10:00
3,2565,1380009311,14720,2010-02-08 18:00:00
1,571,10813,17083,2010-05-08 16:20:00
2,786,21303,11517,2010-02-08 18:45:00
5,788,13128,12557,2010-05-08 00:20:00
1,551,21540,17706,2010-04-08 10:45:00
2,192,17324,17848,2010-02-08 11:50:00
3,1077,18558,15984,2010-05-08 10:40:00
1,548,17165,17083,2010-02-08 01:15:00
1,361,10243,13541,2010-05-08 13:30:00
1,439,15170,17201,2010-02-08 19:35:00
1,218,1380039004,10580,2010-03-08 13:40:00
1,1999,17687,16115,2010-05-08 14:30:00
2,630.5,1380009311,1380009311,2010-02-08 12:10:00
1,726,21541,17706,2010-03-08 20:20:00
2,547,13835,11591,2010-02-08 11:05:00
1,498,16149,15961,2010-02-08 01:05:00
1,1338,1380032142,19472,2010-02-08 21:05:00
1,360,1380030571,16342,2010-05-08 22:30:00
1,1066,21217,19286,2010-02-08 17:15:00
1,183,20431,20496,2010-02-08 12:10:00
2,1110,20273,14610,2010-04-08 23:05:00
1,909,10058,13699,2010-03-08 20:55:00
2,903,1380030458,21214,2010-05-08 08:00:00
1,1089,21238,21238,2010-03-08 15:15:00
1,182,21905,10981,2010-03-08 13:00:00
1,687,10679,18349,2010-02-08 12:10:00
1,614,11006,10914,2010-04-08 20:50:00
1,1227,21217,13287,2010-05-08 15:10:00
1,183,13247,15029,2010-02-08 12:10:00
1,1232,14443,14793,2010-03-08 03:15:00
2,1056,1380005813,13128,2010-02-08 08:35:00
1,400,10558,10788,2010-05-08 21:35:00
1,540,1380012824,13639,2010-02-08 17:20:00
2,900,13247,11251,2010-05-08 08:40:00
1,185,15170,19662,2010-02-08 13:10:00
2,183,14932,15220,2010-02-08 23:45:00
1,694,15170,11863,2010-03-08 09:10:00
2,547,14019,11251,2010-03-08 02:00:00
2,738,21238,12362,2010-02-08 16:40:00
1,889,21932,19798,2010-02-08 11:00:00
1,542,18443,13292,2010-03-08 13:35:00
1,2101,15220,17472,2010-05-08 19:00:00
1,631,16169,10580,2010-04-08 11:05:00
1,1660,13332,12768,2010-04-08 16:05:00
100,180,12728,12728,2010-04-08 07:50:00
4,1837,17461,16912,2010-03-08 16:20:00
5,1696,21238,10501,2010-03-08 07:15:00
1,544,20382,14213,2010-02-08 20:40:00
2,185,19348,15660,2010-02-08 09:40:00
1,431,17122,17687,2010-05-08 12:55:00
1,1543,18147,18308,2010-03-08 20:55:00
1,594,1380030700,10436,2010-05-08 22:15:00
2,1188,21221,19194,2010-02-08 01:20:00
1,908,15170,13640,2010-02-08 14:15:00
1,1128,10026,10841,2010-03-08 00:05:00
2,862,11821,21542,2010-05-08 01:25:00
1,520,21462,16055,2010-02-08 00:00:00
3,630,21217,12648,2010-02-08 07:15:00
1,403,21411,18835,2010-04-08 22:40:00
1,993,18333,12649,2010-05-08 21:40:00
1,540,21180,10705,2010-03-08 06:30:00
2,884,13589,13684,2010-03-08 12:15:00
3,552,21923,15352,2010-03-08 14:30:00
12,2281,1380009311,17775,2010-02-08 18:00:00
2,1372,1380032142,19327,2010-03-08 21:20:00
3,768,1380004466,12893,2010-02-08 08:00:00
2,363,21515,12768,2010-03-08 10:15:00
1,1022,13900,18025,2010-03-08 18:00:00
2,1270,17679,21923,2010-05-08 14:25:00
1,538,16678,10219,2010-05-08 22:30:00
2,928,21923,14610,2010-04-08 23:30:00
1,925,19108,13149,2010-03-08 23:30:00
8,373,1380034898,12713,2010-05-08 23:35:00
2,529,16060,10655,2010-05-08 01:35:00
1,362,1380034174,17132,2010-03-08 15:25:00
1,373,19695,18447,2010-03-08 10:00:00
1,506,14932,16047,2010-05-08 23:25:00
3,362,1380030571,11251,2010-03-08 12:00:00
1,363,1380002533,10241,2010-04-08 08:30:00
1,1624,14039,20565,2010-02-08 18:30:00
1,182,19108,15691,2010-03-08 21:05:00
2,1040,1380032143,21640,2010-05-08 20:50:00
5,1159,21238,17638,2010-05-08 21:50:00
1,363,13945,17698,2010-05-08 19:30:00
1,800,14443,20450,2010-05-08 05:05:00
1,1147,10058,20579,2010-05-08 15:00:00
3,936,15170,19780,2010-05-08 16:40:00
2,543,21541,11591,2010-03-08 23:10:00
1,1224,13980,12094,2010-03-08 01:45:00
4,965,20481,16278,2010-03-08 18:50:00
2,181,17679,11590,2010-04-08 21:25:00
1,1533,21977,14337,2010-02-08 23:20:00
1,899,19879,13937,2010-04-08 22:50:00
1,688,19348,16748,2010-04-08 19:50:00
1,1701,20365,10580,2010-04-08 21:20:00
2,396,21540,14337,2010-02-08 02:40:00
2,823,1380034898,15984,2010-05-08 19:20:00
5,924,21977,11836,2010-03-08 11:15:00
4,623,14443,17132,2010-02-08 05:20:00
1,180,17776,15570,2010-04-08 00:10:00
5,887,1380009311,17605,2010-04-08 21:15:00
