"d_t_20657-16518_06:02:19","p_t_20657-16518_06:02:19","06:02:19","","",1,1,20657,16518,1
"d_t_20657-16518_06:02:47","p_t_20657-16518_06:02:47","06:02:47","","",1,1,20657,16518,1
"d_t_20657-16518_06:06:35","p_t_20657-16518_06:06:35","06:06:35","","",1,1,20657,16518,1
"d_t_20657-16518_06:10:40","p_t_20657-16518_06:10:40","06:10:40","","",1,1,20657,16518,1
"d_t_20657-16518_06:09:38","p_t_20657-16518_06:09:38","06:09:38","","",1,1,20657,16518,1
"d_t_20657-16518_06:11:38","p_t_20657-16518_06:11:38","06:11:38","","",1,1,20657,16518,1
"d_t_14167-18223_06:08:52","p_t_14167-18223_06:08:52","06:08:52","","",1,1,14167,18223,1
"d_t_14167-18223_06:10:03","p_t_14167-18223_06:10:03","06:10:03","","",1,1,14167,18223,1
"d_t_14167-18223_06:03:13","p_t_14167-18223_06:03:13","06:03:13","","",1,1,14167,18223,1
"d_t_14167-18223_06:00:14","p_t_14167-18223_06:00:14","06:00:14","","",1,1,14167,18223,1
"d_t_14167-18223_06:00:44","p_t_14167-18223_06:00:44","06:00:44","","",1,1,14167,18223,1
"d_t_14167-18223_06:12:41","p_t_14167-18223_06:12:41","06:12:41","","",1,1,14167,18223,1
"d_t_14167-18223_06:08:40","p_t_14167-18223_06:08:40","06:08:40","","",1,1,14167,18223,1
"d_t_14167-18223_06:05:52","p_t_14167-18223_06:05:52","06:05:52","","",1,1,14167,18223,1
"d_t_14167-18223_06:13:08","p_t_14167-18223_06:13:08","06:13:08","","",1,1,14167,18223,1
"d_t_14167-18223_06:05:17","p_t_14167-18223_06:05:17","06:05:17","","",1,1,14167,18223,1
"d_t_14167-18223_06:03:45","p_t_14167-18223_06:03:45","06:03:45","","",1,1,14167,18223,1
"d_t_14167-18223_06:14:53","p_t_14167-18223_06:14:53","06:14:53","","",1,1,14167,18223,1
"d_t_14167-18223_06:01:58","p_t_14167-18223_06:01:58","06:01:58","","",1,1,14167,18223,1
"d_t_14167-18223_06:08:02","p_t_14167-18223_06:08:02","06:08:02","","",1,1,14167,18223,1
"d_t_14167-18223_06:10:07","p_t_14167-18223_06:10:07","06:10:07","","",1,1,14167,18223,1
"d_t_14167-18223_06:03:08","p_t_14167-18223_06:03:08","06:03:08","","",1,1,14167,18223,1
"d_t_21741-14687_06:13:46","p_t_21741-14687_06:13:46","06:13:46","","",1,1,21741,14687,1
"d_t_21741-14687_06:07:18","p_t_21741-14687_06:07:18","06:07:18","","",1,1,21741,14687,1
"d_t_21741-14687_06:11:12","p_t_21741-14687_06:11:12","06:11:12","","",1,1,21741,14687,1
"d_t_21741-14687_06:12:51","p_t_21741-14687_06:12:51","06:12:51","","",1,1,21741,14687,1
