"tme.lua","beta_cons_walk",-1.6,-1.92,-1.28,0.5,61.3,1,0,1,-1.6,0.64
"tme.lua","beta_cons_taxi",-6.249,-7.4988,-4.9992,0.5,61.3,1,0,1,-6.249,9.76250025
"tme.lua","beta_age_over_15_bus",1.95,1.56,2.34,0.1,1.86,1,0,1,1.95,0.950625
"tme.lua","beta_age_over_15_mrt",2.46,1.968,2.952,0.1,1.86,1,0,1,2.46,1.5129
"tme.lua","beta_oneplus_share3",2.79,2.232,3.348,0.1,1.86,1,0,1,2.79,1.946025
"tme.lua","beta_twoplus_share2",2.77,2.216,3.324,0.1,1.86,1,0,1,2.77,1.918225
"tme.lua","beta1_1_tt",-0.687,-0.8244,-0.5496,0.1,1.55,1,0,1,-0.687,0.11799225
"tmw.lua","beta_cons_bus",3.265,2.612,3.918,0.5,81.04,1,0,1,3.265,2.66505625
"tmw.lua","beta_cons_mrt",3.03,2.424,3.636,0.5,81.04,1,0,1,3.03,2.295225
"tmw.lua","beta_cons_privatebus",0.246,0.1968,0.2952,0.5,81.04,1,0,1,0.246,0.015129
"tmw.lua","beta_cons_drive1",0,-0.2,0.2,0.5,81.04,1,0,1,0,10
"tmw.lua","beta_cons_share2",-2.037,-2.4444,-1.6296,0.5,81.04,1,0,1,-2.037,1.03734225
"tmw.lua","beta_cons_share3",-0.087,-0.1044,-0.0696,0.5,81.04,1,0,1,-0.087,0.00189225
"tmw.lua","beta_cons_motor",1.566,1.2528,1.8792,0.5,81.04,1,0,1,1.566,0.613089
"tmw.lua","beta_cons_walk",10,8,12,0.5,81.04,1,0,1,10,25
"tmw.lua","beta_cons_taxi",0.268,0.2144,0.3216,0.5,81.04,1,0,1,0.268,0.017956
"tmw.lua","beta1_2_tt",-1.37,-1.644,-1.096,0.1,1.55,1,0,1,-1.37,0.469225
"tmw.lua","beta_central_mrt",1.13,0.904,1.356,0.1,1.86,1,0,1,1.13,0.319225
"tmw.lua","beta1_3_tt",-3.53,-4.236,-2.824,0.1,1.55,1,0,1,-3.53,3.115225
"tmw.lua","beta4_1_cost",-8.06,-9.672,-6.448,0.1,1.55,1,0,1,-8.06,16.2409
"tmw.lua","beta_oneplus_motor",8.2,6.56,9.84,0.1,1.86,1,0,1,8.2,16.81
"ttde.lua","beta_ARR_2_4",-1.17,-1.404,-0.936,0.1,81.04,1,0,1,-1.17,0.342225
"ttde.lua","beta_ARR_2_5",-0.809,-0.9708,-0.6472,0.1,81.04,1,0,1,-0.809,0.16362025
"ttde.lua","beta_ARR_2_6",-0.387,-0.4644,-0.3096,0.1,81.04,1,0,1,-0.387,0.03744225
"ttde.lua","beta_ARR_2_1",-0.502,-0.6024,-0.4016,0.1,81.04,1,0,1,-0.502,0.063001
"ttde.lua","beta_ARR_2_2",-0.306,-0.3672,-0.2448,0.1,81.04,1,0,1,-0.306,0.023409
"ttde.lua","beta_ARR_2_3",-0.105,-0.126,-0.084,0.1,81.04,1,0,1,-0.105,0.00275625
"ttde.lua","beta_C",-0.0933,-0.11196,-0.07464,0.01,0.015,1,0,1,-0.0933,0.0021762225
"ttde.lua","beta_DUR_1",-0.77,-0.924,-0.616,0.1,1.86,1,0,1,-0.77,0.148225
"ttde.lua","beta_DUR_3",0.00223,0.001784,0.002676,0.001,0.00018,1,0,1,0.00223,1.00E-01
"ttde.lua","beta_DUR_2",-0.115,-0.138,-0.092,0.1,1.86,1,0,1,-0.115,0.00330625
"ttde.lua","beta_ARR_1_3",-3.25,-3.9,-2.6,0.1,81.04,1,0,1,-3.25,2.640625
"ttde.lua","beta_ARR_1_2",-3.94,-4.728,-3.152,0.1,81.04,1,0,1,-3.94,3.8809
"ttde.lua","beta_ARR_1_1",7.79,6.232,9.348,0.1,81.04,1,0,1,7.79,15.171025
"ttde.lua","beta_ARR_1_6",-5.43,-6.516,-4.344,0.1,81.04,1,0,1,-5.43,7.371225
"ttde.lua","beta_ARR_1_5",-16.1,-19.32,-12.88,0.1,81.04,1,0,1,-16.1,64.8025
"ttde.lua","beta_ARR_1_4",-27.6,-33.12,-22.08,0.1,81.04,1,0,1,-27.6,190.44
"ttde.lua","beta_DEP_2_2",-0.878,-1.0536,-0.7024,0.1,81.04,1,0,1,-0.878,0.192721
"ttde.lua","beta_DEP_2_3",-0.275,-0.33,-0.22,0.1,81.04,1,0,1,-0.275,0.01890625
"ttde.lua","beta_DEP_2_1",0.235,0.188,0.282,0.1,81.04,1,0,1,0.235,0.01380625
"ttde.lua","beta_DEP_2_6",0.192,0.1536,0.2304,0.1,81.04,1,0,1,0.192,0.009216
"ttde.lua","beta_DEP_2_4",-1.33,-1.596,-1.064,0.1,81.04,1,0,1,-1.33,0.442225
"ttde.lua","beta_DEP_2_5",-0.732,-0.8784,-0.5856,0.1,81.04,1,0,1,-0.732,0.133956
"ttde.lua","beta_DEP_1_5",4.26,3.408,5.112,0.1,81.04,1,0,1,4.26,4.5369
"ttde.lua","beta_DEP_1_4",12.5,10,15,0.1,81.04,1,0,1,12.5,39.0625
"ttde.lua","beta_DEP_1_6",-1.64,-1.968,-1.312,0.1,81.04,1,0,1,-1.64,0.6724
"ttde.lua","beta_DEP_1_1",-9.33,-11.196,-7.464,0.1,81.04,1,0,1,-9.33,21.762225
"ttde.lua","beta_DEP_1_3",1.47,1.176,1.764,0.1,81.04,1,0,1,1.47,0.540225
"ttde.lua","beta_DEP_1_2",4.81,3.848,5.772,0.1,81.04,1,0,1,4.81,5.784025
"ttdo.lua","beta_ARR_2_3",0.00378,0.003024,0.004536,0.001,0.00018,1,0,1,0.00378,1.00E-01
"ttdo.lua","beta_ARR_2_2",0.148,0.1184,0.1776,0.1,1.86,1,0,1,0.148,0.005476
"ttdo.lua","beta_ARR_2_1",-0.111,-0.1332,-0.0888,0.1,1.86,1,0,1,-0.111,0.00308025
"ttdo.lua","beta_ARR_2_7",0.0257,0.02056,0.03084,0.01,0.0182,1,0,1,0.0257,0.01
"ttdo.lua","beta_ARR_2_6",-0.0509,-0.06108,-0.04072,0.01,0.0182,1,0,1,-0.0509,0.0006477025
"ttdo.lua","beta_ARR_2_5",-0.216,-0.2592,-0.1728,0.1,1.86,1,0,1,-0.216,0.011664
