"SegID" "Time" "SensorID" "LaneID" "Counts" "screenLineSegmet"
"7916" 54600 "442" "791600" 9 "ERP22A"
"7916" 54600 "442" "791601" 14 "ERP22A"
"7916" 54900 "442" "791600" 13 "ERP22A"
"7916" 54900 "442" "791601" 22 "ERP22A"
"7916" 55200 "442" "791600" 15 "ERP22A"
"7916" 55200 "442" "791601" 21 "ERP22A"
"7916" 55500 "442" "791600" 9 "ERP22A"
"7916" 55500 "442" "791601" 16 "ERP22A"
"7917" 48600 "106" "791700" NA "ERP5A"
"7917" 48600 "106" "791701" NA "ERP5A"
"7917" 48600 "106" "791702" NA "ERP5A"
"7917" 48600 "106" "791700" NA "ERP5A"
"7917" 48600 "106" "791701" NA "ERP5A"
"7917" 48600 "106" "791702" NA "ERP5A"
"7917" 48900 "106" "791700" NA "ERP5A"
"7917" 48900 "106" "791701" NA "ERP5A"
"7917" 48900 "106" "791702" NA "ERP5A"
"7917" 49200 "106" "791700" NA "ERP5A"
"7917" 49200 "106" "791701" NA "ERP5A"
"7917" 49200 "106" "791702" NA "ERP5A"
"7917" 49500 "106" "791700" NA "ERP5A"
"7917" 49500 "106" "791701" NA "ERP5A"
"7917" 49500 "106" "791702" NA "ERP5A"
"7917" 49800 "106" "791700" NA "ERP5A"
"7917" 49800 "106" "791701" NA "ERP5A"
"7917" 49800 "106" "791702" NA "ERP5A"
"7917" 50100 "106" "791700" NA "ERP5A"
"7917" 50100 "106" "791701" NA "ERP5A"
"7917" 50100 "106" "791702" NA "ERP5A"
"7917" 50400 "106" "791700" NA "ERP5A"
"7917" 50400 "106" "791701" NA "ERP5A"
"7917" 50400 "106" "791702" NA "ERP5A"
"7917" 50700 "106" "791700" NA "ERP5A"
"7917" 50700 "106" "791701" NA "ERP5A"
"7917" 50700 "106" "791702" NA "ERP5A"
"7917" 51000 "106" "791700" NA "ERP5A"
"7917" 51000 "106" "791701" NA "ERP5A"
"7917" 51000 "106" "791702" NA "ERP5A"
"7917" 51300 "106" "791700" NA "ERP5A"
"7917" 51300 "106" "791701" NA "ERP5A"
"7917" 51300 "106" "791702" NA "ERP5A"
"7917" 51600 "106" "791700" NA "ERP5A"
"7917" 51600 "106" "791701" NA "ERP5A"
"7917" 51600 "106" "791702" NA "ERP5A"
"7917" 51900 "106" "791700" NA "ERP5A"
"7917" 51900 "106" "791701" NA "ERP5A"
"7917" 51900 "106" "791702" NA "ERP5A"
"7917" 52200 "106" "791700" NA "ERP5A"
"7917" 52200 "106" "791701" NA "ERP5A"
"7917" 52200 "106" "791702" NA "ERP5A"
"7917" 52500 "106" "791700" NA "ERP5A"
"7917" 52500 "106" "791701" NA "ERP5A"
"7917" 52500 "106" "791702" NA "ERP5A"
"7917" 52800 "106" "791700" NA "ERP5A"
"7917" 52800 "106" "791701" NA "ERP5A"
"7917" 52800 "106" "791702" NA "ERP5A"
"7917" 53100 "106" "791700" NA "ERP5A"
"7917" 53100 "106" "791701" NA "ERP5A"
"7917" 53100 "106" "791702" NA "ERP5A"
"7917" 53400 "106" "791700" NA "ERP5A"
"7917" 53400 "106" "791701" NA "ERP5A"
"7917" 53400 "106" "791702" NA "ERP5A"
"7917" 53700 "106" "791700" NA "ERP5A"
"7917" 53700 "106" "791701" NA "ERP5A"
"7917" 53700 "106" "791702" NA "ERP5A"
"7917" 54000 "106" "791700" NA "ERP5A"
"7917" 54000 "106" "791701" NA "ERP5A"
"7917" 54000 "106" "791702" NA "ERP5A"
"7917" 54300 "106" "791700" NA "ERP5A"
"7917" 54300 "106" "791701" NA "ERP5A"
"7917" 54300 "106" "791702" NA "ERP5A"
"7917" 54600 "106" "791700" NA "ERP5A"
"7917" 54600 "106" "791701" NA "ERP5A"
"7917" 54600 "106" "791702" NA "ERP5A"
"7917" 54900 "106" "791700" NA "ERP5A"
"7917" 54900 "106" "791701" NA "ERP5A"
"7917" 54900 "106" "791702" NA "ERP5A"
"7917" 55200 "106" "791700" NA "ERP5A"
"7917" 55200 "106" "791701" NA "ERP5A"
"7917" 55200 "106" "791702" NA "ERP5A"
"7917" 55500 "106" "791700" NA "ERP5A"
"7917" 55500 "106" "791701" NA "ERP5A"
"7917" 55500 "106" "791702" NA "ERP5A"
"7921" 48600 "111" "792100" 12 "ERP6A"
"7921" 48600 "111" "792101" 28 "ERP6A"
"7921" 48600 "111" "792102" NA "ERP6A"
"7921" 48600 "111" "792103" NA "ERP6A"
"7921" 48600 "111" "792100" 12 "ERP6A"
"7921" 48600 "111" "792101" 28 "ERP6A"
"7921" 48600 "111" "792102" NA "ERP6A"
"7921" 48600 "111" "792103" NA "ERP6A"
"7921" 48900 "111" "792100" 19 "ERP6A"
"7921" 48900 "111" "792101" 22 "ERP6A"
"7921" 48900 "111" "792102" NA "ERP6A"
"7921" 48900 "111" "792103" NA "ERP6A"
"7921" 49200 "111" "792100" 21 "ERP6A"
"7921" 49200 "111" "792101" 26 "ERP6A"
"7921" 49200 "111" "792102" NA "ERP6A"
"7921" 49200 "111" "792103" NA "ERP6A"
"7921" 49500 "111" "792100" 13 "ERP6A"
"7921" 49500 "111" "792101" 23 "ERP6A"
"7921" 49500 "111" "792102" NA "ERP6A"
"7921" 49500 "111" "792103" NA "ERP6A"
"7921" 49800 "111" "792100" 12 "ERP6A"
"7921" 49800 "111" "792101" 30 "ERP6A"
"7921" 49800 "111" "792102" NA "ERP6A"
"7921" 49800 "111" "792103" NA "ERP6A"
"7921" 50100 "111" "792100" 18 "ERP6A"
"7921" 50100 "111" "792101" 15 "ERP6A"
"7921" 50100 "111" "792102" NA "ERP6A"
"7921" 50100 "111" "792103" NA "ERP6A"
"7921" 50400 "111" "792100" 18 "ERP6A"
"7921" 50400 "111" "792101" 24 "ERP6A"
"7921" 50400 "111" "792102" NA "ERP6A"
"7921" 50400 "111" "792103" NA "ERP6A"
"7921" 50700 "111" "792100" 19 "ERP6A"
"7921" 50700 "111" "792101" 19 "ERP6A"
"7921" 50700 "111" "792102" NA "ERP6A"
"7921" 50700 "111" "792103" NA "ERP6A"
"7921" 51000 "111" "792100" 11 "ERP6A"
"7921" 51000 "111" "792101" 19 "ERP6A"
"7921" 51000 "111" "792102" NA "ERP6A"
"7921" 51000 "111" "792103" NA "ERP6A"
"7921" 51300 "111" "792100" 14 "ERP6A"
"7921" 51300 "111" "792101" 17 "ERP6A"
"7921" 51300 "111" "792102" NA "ERP6A"
"7921" 51300 "111" "792103" NA "ERP6A"
"7921" 51600 "111" "792100" 18 "ERP6A"
"7921" 51600 "111" "792101" 22 "ERP6A"
"7921" 51600 "111" "792102" NA "ERP6A"
"7921" 51600 "111" "792103" NA "ERP6A"
"7921" 51900 "111" "792100" 12 "ERP6A"
"7921" 51900 "111" "792101" 20 "ERP6A"
"7921" 51900 "111" "792102" NA "ERP6A"
"7921" 51900 "111" "792103" NA "ERP6A"
"7921" 52200 "111" "792100" 15 "ERP6A"
"7921" 52200 "111" "792101" 20 "ERP6A"
"7921" 52200 "111" "792102" NA "ERP6A"
"7921" 52200 "111" "792103" NA "ERP6A"
"7921" 52500 "111" "792100" 14 "ERP6A"
"7921" 52500 "111" "792101" 22 "ERP6A"
"7921" 52500 "111" "792102" NA "ERP6A"
"7921" 52500 "111" "792103" NA "ERP6A"
"7921" 52800 "111" "792100" 12 "ERP6A"
"7921" 52800 "111" "792101" 16 "ERP6A"
"7921" 52800 "111" "792102" NA "ERP6A"
"7921" 52800 "111" "792103" NA "ERP6A"
"7921" 53100 "111" "792100" 16 "ERP6A"
"7921" 53100 "111" "792101" 22 "ERP6A"
"7921" 53100 "111" "792102" NA "ERP6A"
"7921" 53100 "111" "792103" NA "ERP6A"
"7921" 53400 "111" "792100" 19 "ERP6A"
"7921" 53400 "111" "792101" 22 "ERP6A"
"7921" 53400 "111" "792102" NA "ERP6A"
"7921" 53400 "111" "792103" NA "ERP6A"
"7921" 53700 "111" "792100" 13 "ERP6A"
"7921" 53700 "111" "792101" 22 "ERP6A"
"7921" 53700 "111" "792102" NA "ERP6A"
"7921" 53700 "111" "792103" NA "ERP6A"
"7921" 54000 "111" "792100" 10 "ERP6A"
"7921" 54000 "111" "792101" 13 "ERP6A"
"7921" 54000 "111" "792102" NA "ERP6A"
"7921" 54000 "111" "792103" NA "ERP6A"
"7921" 54300 "111" "792100" 10 "ERP6A"
"7921" 54300 "111" "792101" 19 "ERP6A"
"7921" 54300 "111" "792102" NA "ERP6A"
"7921" 54300 "111" "792103" NA "ERP6A"
"7921" 54600 "111" "792100" 7 "ERP6A"
"7921" 54600 "111" "792101" 15 "ERP6A"
"7921" 54600 "111" "792102" NA "ERP6A"
"7921" 54600 "111" "792103" NA "ERP6A"
"7921" 54900 "111" "792100" 16 "ERP6A"
"7921" 54900 "111" "792101" 25 "ERP6A"
"7921" 54900 "111" "792102" NA "ERP6A"
"7921" 54900 "111" "792103" NA "ERP6A"
"7921" 55200 "111" "792100" 10 "ERP6A"
"7921" 55200 "111" "792101" 16 "ERP6A"
"7921" 55200 "111" "792102" NA "ERP6A"
"7921" 55200 "111" "792103" NA "ERP6A"
"7921" 55500 "111" "792100" 12 "ERP6A"
"7921" 55500 "111" "792101" 26 "ERP6A"
"7921" 55500 "111" "792102" NA "ERP6A"
"7921" 55500 "111" "792103" NA "ERP6A"
"7922" 48600 "452" "792200" 29 "S35A"
"7922" 48600 "452" "792201" 57 "S35A"
"7922" 48600 "452" "792202" NA "S35A"
"7922" 48600 "452" "792200" 29 "S35A"
"7922" 48600 "452" "792201" 57 "S35A"
"7922" 48600 "452" "792202" NA "S35A"
"7922" 48900 "452" "792200" 36 "S35A"
"7922" 48900 "452" "792201" 60 "S35A"
"7922" 48900 "452" "792202" NA "S35A"
"7922" 49200 "452" "792200" 31 "S35A"
"7922" 49200 "452" "792201" 64 "S35A"
"7922" 49200 "452" "792202" NA "S35A"
"7922" 49500 "452" "792200" 35 "S35A"
"7922" 49500 "452" "792201" 59 "S35A"
"7922" 49500 "452" "792202" NA "S35A"
"7922" 49800 "452" "792200" 32 "S35A"
"7922" 49800 "452" "792201" 46 "S35A"
"7922" 49800 "452" "792202" NA "S35A"
"7922" 50100 "452" "792200" 43 "S35A"
"7922" 50100 "452" "792201" 62 "S35A"
"7922" 50100 "452" "792202" NA "S35A"
"7922" 50400 "452" "792200" 39 "S35A"
"7922" 50400 "452" "792201" 66 "S35A"
"7922" 50400 "452" "792202" NA "S35A"
"7922" 50700 "452" "792200" 32 "S35A"
"7922" 50700 "452" "792201" 56 "S35A"
"7922" 50700 "452" "792202" NA "S35A"
"7922" 51000 "452" "792200" 41 "S35A"
"7922" 51000 "452" "792201" 68 "S35A"
"7922" 51000 "452" "792202" NA "S35A"
"7922" 51300 "452" "792200" 43 "S35A"
"7922" 51300 "452" "792201" 75 "S35A"
"7922" 51300 "452" "792202" NA "S35A"
"7922" 51600 "452" "792200" 30 "S35A"
"7922" 51600 "452" "792201" 52 "S35A"
"7922" 51600 "452" "792202" NA "S35A"
"7922" 51900 "452" "792200" 35 "S35A"
"7922" 51900 "452" "792201" 53 "S35A"
"7922" 51900 "452" "792202" NA "S35A"
"7922" 52200 "452" "792200" 44 "S35A"
"7922" 52200 "452" "792201" 67 "S35A"
"7922" 52200 "452" "792202" NA "S35A"
"7922" 52500 "452" "792200" 42 "S35A"
"7922" 52500 "452" "792201" 66 "S35A"
"7922" 52500 "452" "792202" NA "S35A"
"7922" 52800 "452" "792200" 35 "S35A"
"7922" 52800 "452" "792201" 61 "S35A"
"7922" 52800 "452" "792202" NA "S35A"
"7922" 53100 "452" "792200" 36 "S35A"
"7922" 53100 "452" "792201" 67 "S35A"
"7922" 53100 "452" "792202" NA "S35A"
"7922" 53400 "452" "792200" 42 "S35A"
"7922" 53400 "452" "792201" 71 "S35A"
"7922" 53400 "452" "792202" NA "S35A"
"7922" 53700 "452" "792200" 42 "S35A"
"7922" 53700 "452" "792201" 75 "S35A"
"7922" 53700 "452" "792202" NA "S35A"
"7922" 54000 "452" "792200" 38 "S35A"
"7922" 54000 "452" "792201" 65 "S35A"
"7922" 54000 "452" "792202" NA "S35A"
"7922" 54300 "452" "792200" 29 "S35A"
"7922" 54300 "452" "792201" 53 "S35A"
"7922" 54300 "452" "792202" NA "S35A"
"7922" 54600 "452" "792200" 39 "S35A"
"7922" 54600 "452" "792201" 67 "S35A"
"7922" 54600 "452" "792202" NA "S35A"
"7922" 54900 "452" "792200" 33 "S35A"
"7922" 54900 "452" "792201" 57 "S35A"
"7922" 54900 "452" "792202" NA "S35A"
"7922" 55200 "452" "792200" 41 "S35A"
"7922" 55200 "452" "792201" 73 "S35A"
"7922" 55200 "452" "792202" NA "S35A"
"7922" 55500 "452" "792200" 44 "S35A"
"7922" 55500 "452" "792201" 65 "S35A"
"7922" 55500 "452" "792202" NA "S35A"
"7925" 48600 "432" "792500" 26 "S32A"
"7925" 48600 "432" "792501" NA "S32A"
"7925" 48600 "432" "792502" NA "S32A"
"7925" 48600 "432" "792500" 26 "S32A"
"7925" 48600 "432" "792501" NA "S32A"
"7925" 48600 "432" "792502" NA "S32A"
"7925" 48900 "432" "792500" 14 "S32A"
"7925" 48900 "432" "792501" NA "S32A"
"7925" 48900 "432" "792502" NA "S32A"
"7925" 49200 "432" "792500" 19 "S32A"
"7925" 49200 "432" "792501" NA "S32A"
"7925" 49200 "432" "792502" NA "S32A"
"7925" 49500 "432" "792500" 22 "S32A"
"7925" 49500 "432" "792501" NA "S32A"
"7925" 49500 "432" "792502" NA "S32A"
"7925" 49800 "432" "792500" 15 "S32A"
"7925" 49800 "432" "792501" NA "S32A"
"7925" 49800 "432" "792502" NA "S32A"
"7925" 50100 "432" "792500" 21 "S32A"
"7925" 50100 "432" "792501" NA "S32A"
"7925" 50100 "432" "792502" NA "S32A"
"7925" 50400 "432" "792500" 19 "S32A"
"7925" 50400 "432" "792501" NA "S32A"
"7925" 50400 "432" "792502" NA "S32A"
"7925" 50700 "432" "792500" 17 "S32A"
"7925" 50700 "432" "792501" NA "S32A"
"7925" 50700 "432" "792502" NA "S32A"
"7925" 51000 "432" "792500" 20 "S32A"
"7925" 51000 "432" "792501" NA "S32A"
"7925" 51000 "432" "792502" NA "S32A"
"7925" 51300 "432" "792500" 27 "S32A"
"7925" 51300 "432" "792501" NA "S32A"
"7925" 51300 "432" "792502" NA "S32A"
"7925" 51600 "432" "792500" 19 "S32A"
"7925" 51600 "432" "792501" NA "S32A"
"7925" 51600 "432" "792502" NA "S32A"
"7925" 51900 "432" "792500" 20 "S32A"
"7925" 51900 "432" "792501" NA "S32A"
"7925" 51900 "432" "792502" NA "S32A"
"7925" 52200 "432" "792500" 27 "S32A"
"7925" 52200 "432" "792501" NA "S32A"
"7925" 52200 "432" "792502" NA "S32A"
"7925" 52500 "432" "792500" 19 "S32A"
"7925" 52500 "432" "792501" NA "S32A"
"7925" 52500 "432" "792502" NA "S32A"
"7925" 52800 "432" "792500" 24 "S32A"
"7925" 52800 "432" "792501" NA "S32A"
"7925" 52800 "432" "792502" NA "S32A"
"7925" 53100 "432" "792500" 22 "S32A"
"7925" 53100 "432" "792501" NA "S32A"
"7925" 53100 "432" "792502" NA "S32A"
"7925" 53400 "432" "792500" 21 "S32A"
"7925" 53400 "432" "792501" NA "S32A"
"7925" 53400 "432" "792502" NA "S32A"
"7925" 53700 "432" "792500" 21 "S32A"
"7925" 53700 "432" "792501" NA "S32A"
"7925" 53700 "432" "792502" NA "S32A"
"7925" 54000 "432" "792500" 24 "S32A"
"7925" 54000 "432" "792501" NA "S32A"
"7925" 54000 "432" "792502" NA "S32A"
"7925" 54300 "432" "792500" 14 "S32A"
"7925" 54300 "432" "792501" NA "S32A"
"7925" 54300 "432" "792502" NA "S32A"
"7925" 54600 "432" "792500" 24 "S32A"
"7925" 54600 "432" "792501" NA "S32A"
"7925" 54600 "432" "792502" NA "S32A"
"7925" 54900 "432" "792500" 15 "S32A"
"7925" 54900 "432" "792501" NA "S32A"
"7925" 54900 "432" "792502" NA "S32A"
"7925" 55200 "432" "792500" 18 "S32A"
"7925" 55200 "432" "792501" NA "S32A"
"7925" 55200 "432" "792502" NA "S32A"
"7925" 55500 "432" "792500" 18 "S32A"
"7925" 55500 "432" "792501" NA "S32A"
"7925" 55500 "432" "792502" NA "S32A"
"7927" 48600 "422" "792700" NA "ERP12A"
"7927" 48600 "422" "792700" NA "ERP12A"
"7927" 48900 "422" "792700" NA "ERP12A"
"7927" 49200 "422" "792700" NA "ERP12A"
"7927" 49500 "422" "792700" NA "ERP12A"
"7927" 49800 "422" "792700" NA "ERP12A"
"7927" 50100 "422" "792700" NA "ERP12A"
"7927" 50400 "422" "792700" NA "ERP12A"
"7927" 50700 "422" "792700" NA "ERP12A"
"7927" 51000 "422" "792700" NA "ERP12A"
"7927" 51300 "422" "792700" NA "ERP12A"
"7927" 51600 "422" "792700" NA "ERP12A"
"7927" 51900 "422" "792700" NA "ERP12A"
"7927" 52200 "422" "792700" NA "ERP12A"
"7927" 52500 "422" "792700" NA "ERP12A"
"7927" 52800 "422" "792700" NA "ERP12A"
"7927" 53100 "422" "792700" NA "ERP12A"
"7927" 53400 "422" "792700" NA "ERP12A"
"7927" 53700 "422" "792700" NA "ERP12A"
"7927" 54000 "422" "792700" NA "ERP12A"
"7927" 54300 "422" "792700" NA "ERP12A"
"7927" 54600 "422" "792700" NA "ERP12A"
"7927" 54900 "422" "792700" NA "ERP12A"
"7927" 55200 "422" "792700" NA "ERP12A"
"7927" 55500 "422" "792700" NA "ERP12A"
"8298" 48600 "131" "829800" 3 "S49B"
"8298" 48600 "131" "829801" 6 "S49B"
"8298" 48600 "131" "829802" 3 "S49B"
"8298" 48600 "131" "829800" 3 "S49B"
"8298" 48600 "131" "829801" 6 "S49B"
"8298" 48600 "131" "829802" 3 "S49B"
"8298" 48900 "131" "829800" 5 "S49B"
"8298" 48900 "131" "829801" 3 "S49B"
"8298" 48900 "131" "829802" 4 "S49B"
"8298" 49200 "131" "829800" 2 "S49B"
"8298" 49200 "131" "829801" 3 "S49B"
"8298" 49200 "131" "829802" 2 "S49B"
"8298" 49500 "131" "829800" 1 "S49B"
"8298" 49500 "131" "829801" 1 "S49B"
"8298" 49500 "131" "829802" 3 "S49B"
"8298" 49800 "131" "829800" 0 "S49B"
"8298" 49800 "131" "829801" 3 "S49B"
"8298" 49800 "131" "829802" 5 "S49B"
"8298" 50100 "131" "829800" 3 "S49B"
"8298" 50100 "131" "829801" 4 "S49B"
"8298" 50100 "131" "829802" 4 "S49B"
"8298" 50400 "131" "829800" 1 "S49B"
"8298" 50400 "131" "829801" 6 "S49B"
"8298" 50400 "131" "829802" 4 "S49B"
"8298" 50700 "131" "829800" 2 "S49B"
"8298" 50700 "131" "829801" 2 "S49B"
"8298" 50700 "131" "829802" 2 "S49B"
"8298" 51000 "131" "829800" 0 "S49B"
"8298" 51000 "131" "829801" 6 "S49B"
"8298" 51000 "131" "829802" 6 "S49B"
"8298" 51300 "131" "829800" 0 "S49B"
"8298" 51300 "131" "829801" 6 "S49B"
"8298" 51300 "131" "829802" 2 "S49B"
"8298" 51600 "131" "829800" 2 "S49B"
"8298" 51600 "131" "829801" 3 "S49B"
"8298" 51600 "131" "829802" 1 "S49B"
"8298" 51900 "131" "829800" 3 "S49B"
"8298" 51900 "131" "829801" 5 "S49B"
"8298" 51900 "131" "829802" 6 "S49B"
"8298" 52200 "131" "829800" 5 "S49B"
"8298" 52200 "131" "829801" 5 "S49B"
"8298" 52200 "131" "829802" 5 "S49B"
"8298" 52500 "131" "829800" 0 "S49B"
"8298" 52500 "131" "829801" 4 "S49B"
"8298" 52500 "131" "829802" 3 "S49B"
"8298" 52800 "131" "829800" 2 "S49B"
"8298" 52800 "131" "829801" 4 "S49B"
"8298" 52800 "131" "829802" 3 "S49B"
"8298" 53100 "131" "829800" 1 "S49B"
"8298" 53100 "131" "829801" 2 "S49B"
"8298" 53100 "131" "829802" 4 "S49B"
"8298" 53400 "131" "829800" 3 "S49B"
"8298" 53400 "131" "829801" 3 "S49B"
"8298" 53400 "131" "829802" 1 "S49B"
"8298" 53700 "131" "829800" 2 "S49B"
"8298" 53700 "131" "829801" 1 "S49B"
"8298" 53700 "131" "829802" 3 "S49B"
"8298" 54000 "131" "829800" 3 "S49B"
"8298" 54000 "131" "829801" 3 "S49B"
"8298" 54000 "131" "829802" 6 "S49B"
"8298" 54300 "131" "829800" 2 "S49B"
"8298" 54300 "131" "829801" 3 "S49B"
"8298" 54300 "131" "829802" 3 "S49B"
"8298" 54600 "131" "829800" 4 "S49B"
"8298" 54600 "131" "829801" 4 "S49B"
"8298" 54600 "131" "829802" 4 "S49B"
"8298" 54900 "131" "829800" 3 "S49B"
"8298" 54900 "131" "829801" 2 "S49B"
"8298" 54900 "131" "829802" 3 "S49B"
"8298" 55200 "131" "829800" 2 "S49B"
"8298" 55200 "131" "829801" 1 "S49B"
"8298" 55200 "131" "829802" 3 "S49B"
"8298" 55500 "131" "829800" 1 "S49B"
"8298" 55500 "131" "829801" 5 "S49B"
"8298" 55500 "131" "829802" 5 "S49B"
